x0	y0f0	y0f10	y0f20	x1	y1f0	y1f10	y1f20	x2	y2f0	y2f10	y2f20	x3	y3f0	y3f10	y3f20	x4	y4f0	y4f10	y4f20	x5	y5f0	y5f10	y5f20	x6	y6f0	y6f10	y6f20	x7	y7f0	y7f10	y7f20	x8	y8f0	y8f10	y8f20	x9	y9f0	y9f10	y9f20	x10	y10f0	y10f10	y10f20	x11	y11f0	y11f10	y11f20	x12	y12f0	y12f10	y12f20	x13	y13f0	y13f10	y13f20	x14	y14f0	y14f10	y14f20	x15	y15f0	y15f10	y15f20	x16	y16f0	y16f10	y16f20	x17	y17f0	y17f10	y17f20
1.064861	0.010759	0.000032	0.027552	-0.710525	0.039540	0.002625	0.007624	3.662558	0.021699	0.000000	0.000008	3.282234	0.034141	0.000000	0.000017	1.696095	0.073926	0.040321	0.076848	4.534048	0.017492	0.008953	0.022778	7.133513	0.012511	0.000000	0.000000	-0.694292	0.000000	0.595105	1.197968	-0.003495	0.035829	0.042922	0.017382	2.003498	0.009364	0.006694	0.024857	-0.001792	0.217173	0.169194	0.161013	6.805835	0.014818	0.016044	0.016834	6.574040	0.017085	0.018112	0.018868	6.569721	0.012944	0.015004	0.015948	3.697797	0.010846	0.010136	0.009908	1.402788	0.018300	0.051078	0.048867	-0.002874	0.007537	0.001409	0.012185	-0.001188	0.257211	0.346149	0.396863
1.076336	0.008515	0.000024	0.026283	-0.687091	0.036638	0.002022	0.006512	3.674602	0.020717	0.000000	0.000006	3.293401	0.032914	0.000000	0.000012	1.710769	0.066058	0.037153	0.070117	4.570739	0.016571	0.008160	0.021177	7.156548	0.012467	0.000000	0.000000	-0.680551	0.000000	0.578198	1.138974	0.038440	0.035692	0.042554	0.017208	2.047029	0.008529	0.005689	0.021980	0.019712	0.213193	0.166921	0.158540	6.838200	0.014137	0.015216	0.015924	6.605994	0.016270	0.017166	0.017847	6.604053	0.012413	0.014265	0.015131	3.711047	0.010808	0.010029	0.009722	1.441958	0.014852	0.045272	0.043770	0.031617	0.005244	0.001073	0.011516	0.013070	0.246327	0.332784	0.383861
1.087811	0.006658	0.000018	0.024987	-0.663656	0.033750	0.001543	0.005510	3.686645	0.019687	0.000000	0.000004	3.304567	0.031475	0.000000	0.000009	1.725444	0.057316	0.034164	0.063844	4.607431	0.015578	0.007418	0.019644	7.179583	0.012318	0.000000	0.000000	-0.666810	0.000000	0.560719	1.077126	0.080375	0.035228	0.041325	0.016630	2.090560	0.007716	0.004804	0.019353	0.041216	0.208560	0.164145	0.155719	6.870564	0.013483	0.014424	0.015055	6.637947	0.015483	0.016257	0.016867	6.638385	0.011895	0.013554	0.014345	3.724298	0.010680	0.009850	0.009473	1.481129	0.011890	0.039963	0.039089	0.066109	0.003589	0.000809	0.010875	0.027327	0.235623	0.319466	0.370711
1.099286	0.005143	0.000013	0.023668	-0.640222	0.030904	0.001167	0.004618	3.698689	0.018614	0.000000	0.000003	3.315734	0.029848	0.000000	0.000006	1.740118	0.048233	0.031349	0.058009	4.644122	0.014527	0.006725	0.018179	7.202618	0.012068	0.000000	0.000000	-0.653069	0.000000	0.542711	1.013177	0.122309	0.034452	0.039310	0.015688	2.134090	0.006933	0.004029	0.016965	0.062720	0.203282	0.160866	0.152547	6.902929	0.012851	0.013666	0.014225	6.669901	0.014721	0.015384	0.015927	6.672717	0.011388	0.012869	0.013590	3.737549	0.010464	0.009602	0.009166	1.520299	0.009387	0.035128	0.034802	0.100600	0.002416	0.000604	0.010244	0.041585	0.225111	0.306228	0.357454
1.110761	0.003923	0.000009	0.022329	-0.616787	0.028126	0.000873	0.003831	3.710733	0.017508	0.000000	0.000002	3.326901	0.028060	0.000000	0.000005	1.754793	0.039325	0.028705	0.052590	4.680813	0.013435	0.006080	0.016783	7.225652	0.011723	0.000000	0.000000	-0.639328	0.000000	0.524226	0.947879	0.164244	0.033383	0.036628	0.014447	2.177621	0.006186	0.003356	0.014804	0.084224	0.197379	0.157093	0.149028	6.935293	0.012240	0.012939	0.013429	6.701854	0.013983	0.014544	0.015023	6.707050	0.010893	0.012209	0.012863	3.750800	0.010167	0.009292	0.008806	1.559470	0.007307	0.030743	0.030890	0.135092	0.001600	0.000447	0.009610	0.055843	0.214804	0.293101	0.344128
1.122237	0.002955	0.000007	0.020978	-0.593353	0.025438	0.000647	0.003146	3.722776	0.016378	0.000000	0.000002	3.338068	0.026143	0.000000	0.000003	1.769467	0.031032	0.026227	0.047565	4.717505	0.012318	0.005481	0.015455	7.248687	0.011292	0.000000	0.000000	-0.625587	0.000000	0.505321	0.881970	0.206179	0.032050	0.033430	0.012987	2.221152	0.005479	0.002775	0.012858	0.105729	0.190884	0.152841	0.145173	6.967658	0.011649	0.012240	0.012667	6.733808	0.013268	0.013736	0.014156	6.741382	0.010407	0.011572	0.012163	3.764050	0.009795	0.008925	0.008400	1.598640	0.005606	0.026785	0.027330	0.169584	0.001042	0.000327	0.008967	0.070101	0.204711	0.280116	0.330772
1.133712	0.002198	0.000005	0.019620	-0.569918	0.022862	0.000475	0.002557	3.734820	0.015236	0.000000	0.000001	3.349234	0.024136	0.000000	0.000002	1.784142	0.023678	0.023908	0.042915	4.754196	0.011196	0.004927	0.014196	7.271722	0.010785	0.000000	0.000000	-0.611846	0.000000	0.486055	0.816156	0.248113	0.030488	0.029886	0.011396	2.264683	0.004819	0.002276	0.011113	0.127233	0.183843	0.148139	0.140997	7.000023	0.011075	0.011568	0.011936	6.765761	0.012576	0.012959	0.013322	6.775714	0.009930	0.010958	0.011489	3.777301	0.009357	0.008510	0.007956	1.637810	0.004239	0.023229	0.024102	0.204075	0.000668	0.000238	0.008312	0.084358	0.194844	0.267301	0.317426
1.145187	0.001614	0.000003	0.018265	-0.546484	0.020415	0.000346	0.002057	3.746863	0.014091	0.000000	0.000001	3.360401	0.022075	0.000000	0.000002	1.798816	0.017455	0.021743	0.038619	4.790888	0.010084	0.004416	0.013006	7.294757	0.010213	0.000000	0.000000	-0.598104	0.000000	0.466496	0.751099	0.290048	0.028736	0.026172	0.009762	2.308213	0.004207	0.001853	0.009557	0.148737	0.176312	0.143019	0.136518	7.032387	0.010517	0.010921	0.011235	6.797715	0.011904	0.012210	0.012520	6.810046	0.009463	0.010364	0.010839	3.790552	0.008864	0.008054	0.007482	1.676981	0.003158	0.020048	0.021185	0.238567	0.000421	0.000171	0.007647	0.098616	0.185212	0.254684	0.304126
1.156662	0.001170	0.000002	0.016922	-0.523050	0.018111	0.000249	0.001636	3.758907	0.012954	0.000000	0.000001	3.371568	0.019998	0.000000	0.000001	1.813491	0.012423	0.019728	0.034656	4.827579	0.009000	0.003946	0.011884	7.317792	0.009591	0.000000	0.000000	-0.584363	0.000000	0.446711	0.687405	0.331983	0.026836	0.022449	0.008163	2.351744	0.003645	0.001495	0.008177	0.170241	0.168355	0.137522	0.131764	7.064752	0.009976	0.010297	0.010561	6.829669	0.011253	0.011488	0.011750	6.844378	0.009003	0.009790	0.010214	3.803802	0.008326	0.007566	0.006986	1.716151	0.002318	0.017219	0.018557	0.273058	0.000261	0.000121	0.006978	0.112874	0.175823	0.242289	0.290910
1.168137	0.000837	0.000002	0.015599	-0.499615	0.015961	0.000177	0.001288	3.770951	0.011837	0.000000	0.000000	3.382735	0.017941	0.000000	0.000001	1.828165	0.008531	0.017856	0.031010	4.864271	0.007958	0.003516	0.010830	7.340827	0.008930	0.000000	0.000000	-0.570622	0.000000	0.426773	0.625615	0.373917	0.024832	0.018862	0.006663	2.395275	0.003135	0.001196	0.006959	0.191745	0.160043	0.131697	0.126762	7.097116	0.009449	0.009696	0.009913	6.861622	0.010622	0.010794	0.011011	6.878711	0.008552	0.009236	0.009612	3.817053	0.007755	0.007055	0.006476	1.755322	0.001675	0.014715	0.016199	0.307550	0.000159	0.000086	0.006311	0.127132	0.166685	0.230141	0.277812
